Year,Highest certificate obtained,State,Labour Force ('000),Employed persons ('000)
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,213.8,208.2
2005,SPM or equivalent,Johor,475.2,455.6
2005,STPM or equivalent,Johor,37.2,35
2005,Certificate,Johor,-,-
2005,Diploma,Johor,83.7,80.5
2005,Degree,Johor,67,65.6
2005,Religious certificate,Johor,-,-
2005,No certificate,Johor,368.9,359
2005,Not applicable,Johor,34.2,33.2
2005,Total,Kedah,677.8,652.8
2005,UPSR/UPSRA or equivalent,Kedah,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,125,121.6
2005,SPM or equivalent,Kedah,234.6,225.6
2005,STPM or equivalent,Kedah,24.9,22.8
2005,Certificate,Kedah,-,-
2005,Diploma,Kedah,45.8,41.5
2005,Degree,Kedah,33.1,31.1
2005,Religious certificate,Kedah,-,-
2005,No certificate,Kedah,189.7,185.6
2005,Not applicable,Kedah,24.8,24.6
2005,Total,Kelantan,454.2,438.8
2005,UPSR/UPSRA or equivalent,Kelantan,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,68.1,67.1
2005,SPM or equivalent,Kelantan,149.1,142.2
2005,STPM or equivalent,Kelantan,21.4,20.4
2005,Certificate,Kelantan,-,-
2005,Diploma,Kelantan,30.2,27.9
2005,Degree,Kelantan,23.5,21.7
2005,Religious certificate,Kelantan,-,-
2005,No certificate,Kelantan,125.6,123.6
2005,Not applicable,Kelantan,36.3,36.1
2005,Total,Melaka,274.5,271.1
2005,UPSR/UPSRA or equivalent,Melaka,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,29.8,29.2
2005,SPM or equivalent,Melaka,114.9,113.3
2005,STPM or equivalent,Melaka,7.9,7.7
2005,Certificate,Melaka,-,-
2005,Diploma,Melaka,25.4,24.6
2005,Degree,Melaka,14.6,14.5
2005,Religious certificate,Melaka,-,-
2005,No certificate,Melaka,74.5,74.4
2005,Not applicable,Melaka,7.4,7.4
2005,Total,Negeri Sembilan,386.7,372.8
2005,UPSR/UPSRA or equivalent,Negeri Sembilan,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,40.2,39.2
2005,SPM or equivalent,Negeri Sembilan,138.9,131.8
2005,STPM or equivalent,Negeri Sembilan,9.1,8.8
2005,Certificate,Negeri Sembilan,-,-
2005,Diploma,Negeri Sembilan,35.7,33.8
2005,Degree,Negeri Sembilan,22.8,22.4
2005,Religious certificate,Negeri Sembilan,-,-
2005,No certificate,Negeri Sembilan,132.5,129.5
2005,Not applicable,Negeri Sembilan,7.4,7.2
2005,Total,Pahang,542.7,524.7
2005,UPSR/UPSRA or equivalent,Pahang,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,88,85.8
2005,SPM or equivalent,Pahang,205.3,195.5
2005,STPM or equivalent,Pahang,12,10.9
2005,Certificate,Pahang,-,-
2005,Diploma,Pahang,35.7,33.5
2005,Degree,Pahang,18.8,18
2005,Religious certificate,Pahang,-,-
2005,No certificate,Pahang,155,153.1
2005,Not applicable,Pahang,28.1,27.9
2005,Total,Pulau Pinang,634.9,621.5
2005,UPSR/UPSRA or equivalent,Pulau Pinang,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,85.9,84.6
2005,SPM or equivalent,Pulau Pinang,236.2,229.4
2005,STPM or equivalent,Pulau Pinang,19.3,19
2005,Certificate,Pulau Pinang,-,-
2005,Diploma,Pulau Pinang,58.7,57.5
2005,Degree,Pulau Pinang,54.6,53.3
2005,Religious certificate,Pulau Pinang,-,-
2005,No certificate,Pulau Pinang,168.5,166.3
2005,Not applicable,Pulau Pinang,11.6,11.4
2005,Total,Perak,828.8,801.2
2005,UPSR/UPSRA or equivalent,Perak,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,135,131.5
2005,SPM or equivalent,Perak,294,280.4
2005,STPM or equivalent,Perak,20,18.8
2005,Certificate,Perak,-,-
2005,Diploma,Perak,56.3,53.8
2005,Degree,Perak,27.3,25.4
2005,Religious certificate,Perak,-,-
2005,No certificate,Perak,266.7,262.3
2005,Not applicable,Perak,29.4,29.2
2005,Total,Perlis,76.2,74
2005,UPSR/UPSRA or equivalent,Perlis,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,13.6,13.5
2005,SPM or equivalent,Perlis,30.9,29.7
2005,STPM or equivalent,Perlis,3.2,3
2005,Certificate,Perlis,-,-
2005,Diploma,Perlis,6.1,5.8
2005,Degree,Perlis,3.8,3.7
2005,Religious certificate,Perlis,-,-
2005,No certificate,Perlis,15.5,15.4
2005,Not applicable,Perlis,3.1,3.1
2005,Total,Selangor,"2,048.80","1,985.90"
2005,UPSR/UPSRA or equivalent,Selangor,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,258.5,250.9
2005,SPM or equivalent,Selangor,737.7,711.2
2005,STPM or equivalent,Selangor,61.2,60.6
2005,Certificate,Selangor,-,-
2005,Diploma,Selangor,264.2,255.4
2005,Degree,Selangor,269,262.3
2005,Religious certificate,Selangor,-,-
2005,No certificate,Selangor,407.7,397.2
2005,Not applicable,Selangor,50.4,48.3
2005,Total,Terengganu,353.1,342
2005,UPSR/UPSRA or equivalent,Terengganu,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,42.9,41.9
2005,SPM or equivalent,Terengganu,127.1,122
2005,STPM or equivalent,Terengganu,14.8,14.2
2005,Certificate,Terengganu,-,-
2005,Diploma,Terengganu,31,29.4
2005,Degree,Terengganu,20.5,19.5
2005,Religious certificate,Terengganu,-,-
2005,No certificate,Terengganu,101.6,99.9
2005,Not applicable,Terengganu,15.1,15.1
2005,Total,Sabah,"1,181.90","1,106.80"
2005,UPSR/UPSRA or equivalent,Sabah,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,133.8,125
2005,SPM or equivalent,Sabah,258.8,234.4
2005,STPM or equivalent,Sabah,34.4,27.5
2005,Certificate,Sabah,-,-
2005,Diploma,Sabah,55.1,51.3
2005,Degree,Sabah,38.7,36.1
2005,Religious certificate,Sabah,-,-
2005,No certificate,Sabah,542,517.1
2005,Not applicable,Sabah,119.2,115.5
2005,Total,Sarawak,950.3,910.9
2005,UPSR/UPSRA or equivalent,Sarawak,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,131.2,125.2
2005,SPM or equivalent,Sarawak,232.8,217.6
2005,STPM or equivalent,Sarawak,24.6,22
2005,Certificate,Sarawak,-,-
2005,Diploma,Sarawak,55.6,52.4
2005,Degree,Sarawak,49,46.2
2005,Religious certificate,Sarawak,-,-
2005,No certificate,Sarawak,356.7,348
2005,Not applicable,Sarawak,100.2,99.3
2005,Total,W.P. Kuala Lumpur,691.4,675.2
2005,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,-,-
2005,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Kuala Lumpur,89.7,87.7
2005,SPM or equivalent,W.P. Kuala Lumpur,257.2,250.1
2005,STPM or equivalent,W.P. Kuala Lumpur,19.3,18.7
2005,Certificate,W.P. Kuala Lumpur,-,-
2005,Diploma,W.P. Kuala Lumpur,93.3,92.1
2005,Degree,W.P. Kuala Lumpur,114.2,112.1
2005,Religious certificate,W.P. Kuala Lumpur,-,-
2005,No certificate,W.P. Kuala Lumpur,111.2,108.5
2005,Not applicable,W.P. Kuala Lumpur,6.4,6
2005,Total,W.P. Labuan,32.2,30.5
2005,UPSR/UPSRA or equivalent,W.P. Labuan,-, -
2005,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Labuan,4.7,4.4
2005,SPM or equivalent,W.P. Labuan,11,10.1
2005,STPM or equivalent,W.P. Labuan,0.8,0.7
2005,Certificate,W.P. Labuan,-, -
2005,Diploma,W.P. Labuan,1.5,1.5
2005,Degree,W.P. Labuan,1.8,1.7
2005,Religious certificate,W.P. Labuan,-, -
2005,No certificate,W.P. Labuan,9.8,9.6
2005,Not applicable,W.P. Labuan,2.6,2.5
2006,Total,Malaysia,"10,628.90","10,275.40"
2006,UPSR/UPSRA or equivalent,Malaysia,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"1,464.80","1,418.90"
2006,SPM or equivalent,Malaysia,"3,658.80","3,512.80"
2006,STPM or equivalent,Malaysia,320,301.5
2006,Certificate,Malaysia,-,-
2006,Diploma,Malaysia,865.6,831
2006,Degree,Malaysia,836.4,805.3
2006,Religious certificate,Malaysia,-,-
2006,No certificate,Malaysia,"3,079.30","3,012.50"
2006,Not applicable,Malaysia,403.7,393
2006,Total,Johor,"1,285.80","1,258.10"
2006,UPSR/UPSRA or equivalent,Johor,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,225.4,222.1
2006,SPM or equivalent,Johor,487.4,474.7
2006,STPM or equivalent,Johor,35.9,34.5
2006,Certificate,Johor,-,-
2006,Diploma,Johor,94.3,91.4
2006,Degree,Johor,66.8,64.7
2006,Religious certificate,Johor,-,-
2006,No certificate,Johor,347.6,343
2006,Not applicable,Johor,28.4,27.7
2006,Total,Kedah,682.4,656.8
2006,UPSR/UPSRA or equivalent,Kedah,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,118.8,115.8
2006,SPM or equivalent,Kedah,250.6,239.7
2006,STPM or equivalent,Kedah,27.6,25.4
2006,Certificate,Kedah,-,-
2006,Diploma,Kedah,48.1,44.7
2006,Degree,Kedah,33.5,31.4
2006,Religious certificate,Kedah,-,-
2006,No certificate,Kedah,183.1,179
2006,Not applicable,Kedah,20.7,20.7
2006,Total,Kelantan,469.8,458.4
2006,UPSR/UPSRA or equivalent,Kelantan,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,73.3,72.4
2006,SPM or equivalent,Kelantan,157.2,151.7
2006,STPM or equivalent,Kelantan,22,21.1
2006,Certificate,Kelantan,-,-
2006,Diploma,Kelantan,33.2,31.8
2006,Degree,Kelantan,25.9,24.3
2006,Religious certificate,Kelantan,-,-
2006,No certificate,Kelantan,128.4,127.4
2006,Not applicable,Kelantan,29.8,29.7
2006,Total,Melaka,276.7,273.1
2006,UPSR/UPSRA or equivalent,Melaka,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,33.6,33.4
2006,SPM or equivalent,Melaka,113.9,112.5
2006,STPM or equivalent,Melaka,8.3,8.2
2006,Certificate,Melaka,-,-
2006,Diploma,Melaka,27.8,27.3
2006,Degree,Melaka,19.1,18.5
2006,Religious certificate,Melaka,-,-
2006,No certificate,Melaka,70,69.3
2006,Not applicable,Melaka,3.9,3.9
2006,Total,Negeri Sembilan,394.5,378.7
2006,UPSR/UPSRA or equivalent,Negeri Sembilan,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,39.2,38.2
2006,SPM or equivalent,Negeri Sembilan,141.5,134.4
2006,STPM or equivalent,Negeri Sembilan,9.7,9
2006,Certificate,Negeri Sembilan,-,-
2006,Diploma,Negeri Sembilan,36.9,35.1
2006,Degree,Negeri Sembilan,25.3,23.6
2006,Religious certificate,Negeri Sembilan,-,-
2006,No certificate,Negeri Sembilan,134.1,131
2006,Not applicable,Negeri Sembilan,7.8,7.4
2006,Total,Pahang,571.3,557.4
2006,UPSR/UPSRA or equivalent,Pahang,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,83.3,82.1
2006,SPM or equivalent,Pahang,223.3,215.2
2006,STPM or equivalent,Pahang,11.7,11.4
2006,Certificate,Pahang,-,-
2006,Diploma,Pahang,34.2,32.7
2006,Degree,Pahang,24.8,23.9
2006,Religious certificate,Pahang,-,-
2006,No certificate,Pahang,171.3,169.8
2006,Not applicable,Pahang,22.6,22.4
2006,Total,Pulau Pinang,658.9,647.7
2006,UPSR/UPSRA or equivalent,Pulau Pinang,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,91.4,89.5
2006,SPM or equivalent,Pulau Pinang,243,238.2
2006,STPM or equivalent,Pulau Pinang,21.5,21.1
2006,Certificate,Pulau Pinang,-,-
2006,Diploma,Pulau Pinang,56.1,55.1
2006,Degree,Pulau Pinang,62,61.3
2006,Religious certificate,Pulau Pinang,-,-
2006,No certificate,Pulau Pinang,173.8,171.4
2006,Not applicable,Pulau Pinang,11,10.9
2006,Total,Perak,845.5,815.9
2006,UPSR/UPSRA or equivalent,Perak,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,113.7,110.6
2006,SPM or equivalent,Perak,290.7,278.2
2006,STPM or equivalent,Perak,20.5,18.5
2006,Certificate,Perak,-,-
2006,Diploma,Perak,46.1,42.9
2006,Degree,Perak,36.7,34.8
2006,Religious certificate,Perak,-,-
2006,No certificate,Perak,312.1,305.7
2006,Not applicable,Perak,25.6,25.3
2006,Total,Perlis,77,74.5
2006,UPSR/UPSRA or equivalent,Perlis,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,13.2,12.9
2006,SPM or equivalent,Perlis,30,28.6
2006,STPM or equivalent,Perlis,3.1,3
2006,Certificate,Perlis,-,-
2006,Diploma,Perlis,5.8,5.4
2006,Degree,Perlis,3.5,3.3
2006,Religious certificate,Perlis,-,-
2006,No certificate,Perlis,18.1,18.1
2006,Not applicable,Perlis,3.2,3.2
2006,Total,Selangor,"2,084.40","2,017.60"
2006,UPSR/UPSRA or equivalent,Selangor,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,261.9,249.6
2006,SPM or equivalent,Selangor,767.7,745
2006,STPM or equivalent,Selangor,68.9,67
2006,Certificate,Selangor,-,-
2006,Diploma,Selangor,243.6,234.7
2006,Degree,Selangor,304.2,295.1
2006,Religious certificate,Selangor,-,-
2006,No certificate,Selangor,411.2,399.9
2006,Not applicable,Selangor,26.9,26.3
2006,Total,Terengganu,364.6,351.5
2006,UPSR/UPSRA or equivalent,Terengganu,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,49.5,47.6
2006,SPM or equivalent,Terengganu,139.6,133.4
2006,STPM or equivalent,Terengganu,11.8,11.3
2006,Certificate,Terengganu,-,-
2006,Diploma,Terengganu,32.1,30.3
2006,Degree,Terengganu,24.8,23.1
2006,Religious certificate,Terengganu,-,-
2006,No certificate,Terengganu,90.1,89.2
2006,Not applicable,Terengganu,16.8,16.8
2006,Total,Sabah,"1,230.40","1,160.20"
2006,UPSR/UPSRA or equivalent,Sabah,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,136.5,128.2
2006,SPM or equivalent,Sabah,296.5,270.9
2006,STPM or equivalent,Sabah,35.6,30.6
2006,Certificate,Sabah,-,-
2006,Diploma,Sabah,63.5,60.1
2006,Degree,Sabah,42.1,38.7
2006,Religious certificate,Sabah,-,-
2006,No certificate,Sabah,551.8,532.2
2006,Not applicable,Sabah,104.4,99.4
2006,Total,Sarawak,958,918.3
2006,UPSR/UPSRA or equivalent,Sarawak,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,126.1,121.8
2006,SPM or equivalent,Sarawak,256.4,239
2006,STPM or equivalent,Sarawak,22.8,20.3
2006,Certificate,Sarawak,-,-
2006,Diploma,Sarawak,52.1,50.5
2006,Degree,Sarawak,49.9,46.7
2006,Religious certificate,Sarawak,-,-
2006,No certificate,Sarawak,359.7,350.8
2006,Not applicable,Sarawak,91.1,89.1
2006,Total,W.P. Kuala Lumpur,696.1,676.6
2006,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,-,-
2006,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Kuala Lumpur,93.3,89.6
2006,SPM or equivalent,W.P. Kuala Lumpur,250.2,241.4
2006,STPM or equivalent,W.P. Kuala Lumpur,19.1,18.9
2006,Certificate,W.P. Kuala Lumpur,-,-
2006,Diploma,W.P. Kuala Lumpur,90,87.5
2006,Degree,W.P. Kuala Lumpur,116.4,114.6
2006,Religious certificate,W.P. Kuala Lumpur,-,-
2006,No certificate,W.P. Kuala Lumpur,117.3,115.3
2006,Not applicable,W.P. Kuala Lumpur,9.7,9.2
2006,Total,W.P. Labuan,33.7,30.5
2006,UPSR/UPSRA or equivalent,W.P. Labuan,-, -
2006,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Labuan,5.6,5.2
2006,SPM or equivalent,W.P. Labuan,11,9.9
2006,STPM or equivalent,W.P. Labuan,1.3,1.2
2006,Certificate,W.P. Labuan,-, -
2006,Diploma,W.P. Labuan,1.8,1.4
2006,Degree,W.P. Labuan,1.4,1.4
2006,Religious certificate,W.P. Labuan,-, -
2006,No certificate,W.P. Labuan,10.8,10.3
2006,Not applicable,W.P. Labuan,1.8,1.2
2007,Total,Malaysia,"10,889.50","10,538.10"
2007,UPSR/UPSRA or equivalent,Malaysia,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"1,494.90","1,453.10"
2007,SPM or equivalent,Malaysia,"3,801.90","3,655.30"
2007,STPM or equivalent,Malaysia,342.9,323.9
2007,Certificate,Malaysia,255.3,241.6
2007,Diploma,Malaysia,768.8,743.3
2007,Degree,Malaysia,812.8,784.9
2007,Religious certificate,Malaysia,-,-
2007,No certificate,Malaysia,"2,957.50","2,888.90"
2007,Not applicable,Malaysia,455.2,447
2007,Total,Johor,"1,313.60","1,286.70"
2007,UPSR/UPSRA or equivalent,Johor,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,247.7,243.4
2007,SPM or equivalent,Johor,522.5,508.1
2007,STPM or equivalent,Johor,33.3,32.5
2007,Certificate,Johor,30,29
2007,Diploma,Johor,84.9,83.8
2007,Degree,Johor,56.2,54.7
2007,Religious certificate,Johor,-,-
2007,No certificate,Johor,309.4,305.9
2007,Not applicable,Johor,29.7,29.4
2007,Total,Kedah,693.1,670.4
2007,UPSR/UPSRA or equivalent,Kedah,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,115.1,112.2
2007,SPM or equivalent,Kedah,263.3,252.3
2007,STPM or equivalent,Kedah,27.9,26.5
2007,Certificate,Kedah,14.5,13.3
2007,Diploma,Kedah,41.3,38.8
2007,Degree,Kedah,34.9,33
2007,Religious certificate,Kedah,-,-
2007,No certificate,Kedah,171.7,170.1
2007,Not applicable,Kedah,24.4,24.3
2007,Total,Kelantan,486.2,473.1
2007,UPSR/UPSRA or equivalent,Kelantan,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,64.8,64.3
2007,SPM or equivalent,Kelantan,171.7,166.2
2007,STPM or equivalent,Kelantan,22.7,20.8
2007,Certificate,Kelantan,10.1,9.4
2007,Diploma,Kelantan,26.8,25.5
2007,Degree,Kelantan,27.2,25.3
2007,Religious certificate,Kelantan,-,-
2007,No certificate,Kelantan,130.6,129.5
2007,Not applicable,Kelantan,32.3,32.1
2007,Total,Melaka,290.4,284.3
2007,UPSR/UPSRA or equivalent,Melaka,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,38.5,38.2
2007,SPM or equivalent,Melaka,117.9,115.1
2007,STPM or equivalent,Melaka,8.1,7.8
2007,Certificate,Melaka,10.5,9.8
2007,Diploma,Melaka,25.5,24.7
2007,Degree,Melaka,20.2,19.3
2007,Religious certificate,Melaka,-,-
2007,No certificate,Melaka,63.3,63
2007,Not applicable,Melaka,6.4,6.3
2007,Total,Negeri Sembilan,395.8,381.6
2007,UPSR/UPSRA or equivalent,Negeri Sembilan,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,44.3,43.2
2007,SPM or equivalent,Negeri Sembilan,141.1,134.9
2007,STPM or equivalent,Negeri Sembilan,9.1,8.4
2007,Certificate,Negeri Sembilan,16.4,14.8
2007,Diploma,Negeri Sembilan,29.4,27.9
2007,Degree,Negeri Sembilan,24.7,23.6
2007,Religious certificate,Negeri Sembilan,-,-
2007,No certificate,Negeri Sembilan,122.9,120.9
2007,Not applicable,Negeri Sembilan,7.9,7.9
2007,Total,Pahang,580.2,561.9
2007,UPSR/UPSRA or equivalent,Pahang,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,85,83.3
2007,SPM or equivalent,Pahang,217.6,207.8
2007,STPM or equivalent,Pahang,18.1,17.4
2007,Certificate,Pahang,12.6,11.7
2007,Diploma,Pahang,29.6,28.2
2007,Degree,Pahang,24.8,23.6
2007,Religious certificate,Pahang,-,-
2007,No certificate,Pahang,164.6,162.1
2007,Not applicable,Pahang,27.8,27.7
2007,Total,Pulau Pinang,667.6,653.5
2007,UPSR/UPSRA or equivalent,Pulau Pinang,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,75.1,73.6
2007,SPM or equivalent,Pulau Pinang,240.4,234.7
2007,STPM or equivalent,Pulau Pinang,19.7,19.3
2007,Certificate,Pulau Pinang,12.6,11.9
2007,Diploma,Pulau Pinang,55,54.2
2007,Degree,Pulau Pinang,64.2,62.6
2007,Religious certificate,Pulau Pinang,-,-
2007,No certificate,Pulau Pinang,188.1,184.9
2007,Not applicable,Pulau Pinang,12.4,12.4
2007,Total,Perak,877.9,852.2
2007,UPSR/UPSRA or equivalent,Perak,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,137,133.7
2007,SPM or equivalent,Perak,322.6,310.6
2007,STPM or equivalent,Perak,23.3,22
2007,Certificate,Perak,17.4,16.2
2007,Diploma,Perak,44.5,42.9
2007,Degree,Perak,32.9,31.5
2007,Religious certificate,Perak,-,-
2007,No certificate,Perak,273.8,269.3
2007,Not applicable,Perak,26.3,25.9
2007,Total,Perlis,82.5,80
2007,UPSR/UPSRA or equivalent,Perlis,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,15.5,15.2
2007,SPM or equivalent,Perlis,31.8,30.6
2007,STPM or equivalent,Perlis,3.7,3.5
2007,Certificate,Perlis,2,1.9
2007,Diploma,Perlis,4.9,4.6
2007,Degree,Perlis,5.2,4.9
2007,Religious certificate,Perlis,-,-
2007,No certificate,Perlis,16.8,16.8
2007,Not applicable,Perlis,2.6,2.5
2007,Total,Selangor,"2,128.00","2,064.20"
2007,UPSR/UPSRA or equivalent,Selangor,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,249.5,241.8
2007,SPM or equivalent,Selangor,796.9,770.3
2007,STPM or equivalent,Selangor,67.9,66.9
2007,Certificate,Selangor,68.4,66.1
2007,Diploma,Selangor,222.7,215.2
2007,Degree,Selangor,280.1,273.8
2007,Religious certificate,Selangor,-,-
2007,No certificate,Selangor,394.9,383.7
2007,Not applicable,Selangor,47.4,46.2
2007,Total,Terengganu,372.7,363
2007,UPSR/UPSRA or equivalent,Terengganu,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,50,49.4
2007,SPM or equivalent,Terengganu,141,136.2
2007,STPM or equivalent,Terengganu,13.7,13.2
2007,Certificate,Terengganu,11.9,11.3
2007,Diploma,Terengganu,27.6,26.4
2007,Degree,Terengganu,24.8,23.8
2007,Religious certificate,Terengganu,-,-
2007,No certificate,Terengganu,90.1,89.3
2007,Not applicable,Terengganu,13.7,13.7
2007,Total,Sabah,"1,267.70","1,198.60"
2007,UPSR/UPSRA or equivalent,Sabah,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,137,128.3
2007,SPM or equivalent,Sabah,282.8,262.6
2007,STPM or equivalent,Sabah,47.8,42
2007,Certificate,Sabah,15.7,14.7
2007,Diploma,Sabah,53.2,51
2007,Degree,Sabah,53.3,48.3
2007,Religious certificate,Sabah,-,-
2007,No certificate,Sabah,556.6,533.6
2007,Not applicable,Sabah,121.3,118
2007,Total,Sarawak,997.4,954.1
2007,UPSR/UPSRA or equivalent,Sarawak,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,133.3,127.5
2007,SPM or equivalent,Sarawak,266.3,250.5
2007,STPM or equivalent,Sarawak,27.1,23.7
2007,Certificate,Sarawak,16.9,15.9
2007,Diploma,Sarawak,50,47.7
2007,Degree,Sarawak,59.1,57.3
2007,Religious certificate,Sarawak,-,-
2007,No certificate,Sarawak,350.8,339
2007,Not applicable,Sarawak,94,92.6
2007,Total,W.P. Kuala Lumpur,702.4,682.1
2007,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,-,-
2007,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Kuala Lumpur,95.4,92.8
2007,SPM or equivalent,W.P. Kuala Lumpur,275.8,265.7
2007,STPM or equivalent,W.P. Kuala Lumpur,18.8,18.3
2007,Certificate,W.P. Kuala Lumpur,16,15.2
2007,Diploma,W.P. Kuala Lumpur,72.4,71.4
2007,Degree,W.P. Kuala Lumpur,103,101.3
2007,Religious certificate,W.P. Kuala Lumpur,-,-
2007,No certificate,W.P. Kuala Lumpur,114.9,112.1
2007,Not applicable,W.P. Kuala Lumpur,6.1,5.4
2007,Total,W.P. Labuan,34.1,32.6
2007,UPSR/UPSRA or equivalent,W.P. Labuan,-, -
2007,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Labuan,6.5,6.2
2007,SPM or equivalent,W.P. Labuan,10.3,9.7
2007,STPM or equivalent,W.P. Labuan,1.6,1.6
2007,Certificate,W.P. Labuan,0.4,0.4
2007,Diploma,W.P. Labuan,1.1,1.1
2007,Degree,W.P. Labuan,2.1,2.1
2007,Religious certificate,W.P. Labuan,-, -
2007,No certificate,W.P. Labuan,8.9,8.8
2007,Not applicable,W.P. Labuan,3,2.7
2008,Total,Malaysia,"11,028.10","10,659.60"
2008,UPSR/UPSRA or equivalent,Malaysia,"1,248.00","1,209.40"
2008,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"1,550.20","1,505.40"
2008,SPM or equivalent,Malaysia,"4,020.40","3,862.30"
2008,STPM or equivalent,Malaysia,359.2,340
2008,Certificate,Malaysia,220.7,205
2008,Diploma,Malaysia,812.6,786.1
2008,Degree,Malaysia,901.8,874.1
2008,Religious certificate,Malaysia,-,-
2008,No certificate,Malaysia,"1,426.30","1,402.40"
2008,Not applicable,Malaysia,488.9,474.7
2008,Total,Johor,"1,313.10","1,283.80"
2008,UPSR/UPSRA or equivalent,Johor,217.4,212.9
2008,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,202.5,198.2
2008,SPM or equivalent,Johor,529.9,515.1
2008,STPM or equivalent,Johor,43.1,42.7
2008,Certificate,Johor,28,27
2008,Diploma,Johor,91.9,90.3
2008,Degree,Johor,67.3,66.2
2008,Religious certificate,Johor,-,-
2008,No certificate,Johor,96.5,95.7
2008,Not applicable,Johor,36.4,35.7
2008,Total,Kedah,703,676
2008,UPSR/UPSRA or equivalent,Kedah,43,41.9
2008,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,111,108.8
2008,SPM or equivalent,Kedah,264.8,250.8
2008,STPM or equivalent,Kedah,29.5,27.5
